RCDTS,zip_code,county
010010010260000,62360,Adams
010010010260001,62360,Adams
010010010262002,62360,Adams
010010020260000,62347,Adams
010010020260001,62347,Adams
010010020262002,62347,Adams
010010030260000,62320,Adams
010010030260001,62320,Adams
010010030261001,62320,Adams
010010030262003,62339,Adams
010010030262008,62320,Adams
010010040260000,62351,Adams
010010040260001,62351,Adams
010010040262006,62351,Adams
010010040262007,62351,Adams
010011720220000,62301,Adams
010011720220003,62301,Adams
010011720221003,62301,Adams
010011720222004,62305,Adams
010011720222006,62305,Adams
010011720222009,62301,Adams
010011720222016,62305,Adams
010011720222017,62305,Adams
010011720223004,62301,Adams
010011720223005,62305,Adams
010050010260000,62353,Brown
010050010260001,62353,Brown
010050010261002,62353,Brown
010050010262002,62353,Brown
010090150260000,62618,Cass
010090150260007,62618,Cass
010090150262003,62618,Cass
010090640260000,62691,Cass
010090640260003,62691,Cass
010090640262001,62691,Cass
010092620260000,62612,Cass
010092620260002,62612,Cass
010092620261002,62612,Cass
010092620262001,62627,Cass
010690010260000,62638,Morgan
010690010260001,62638,Morgan
010690010262005,62638,Morgan
010690010262006,62638,Morgan
010690060260000,62692,Morgan
010690060260001,62692,Morgan
010690060262002,62692,Morgan
010690110260000,62665,Morgan
010690110260001,62665,Morgan
010690110261001,62665,Morgan
010690110262003,62665,Morgan
010690270260000,62631,Morgan
010690270260001,62631,Morgan
010690270262002,62631,Morgan
010691170220000,62650,Morgan
010691170220014,62650,Morgan
010691170221013,62650,Morgan
010691170222001,62650,Morgan
010691170222005,62650,Morgan
010691170222006,62650,Morgan
010691170222007,62650,Morgan
010691170222008,62650,Morgan
010691170222009,62668,Morgan
010691170223011,62650,Morgan
010691170223012,62650,Morgan
010691170223013,62650,Morgan
010750030260000,62366,Pike
010750030260002,62366,Pike
010750030262001,62366,Pike
010750040260000,62340,Pike
010750040260002,62340,Pike
010750040261002,62362,Pike
010750040262001,62340,Pike
010750100260000,62363,Pike
010750100260009,62363,Pike
010750100262007,62363,Pike
010750100262010,62363,Pike
010750120260000,62312,Pike
010750120260001,62312,Pike
010750120261001,62345,Pike
010750120262001,62312,Pike
010860010260000,62694,Scott
010860010260001,62694,Scott
010860010262002,62694,Scott
010860020260000,62621,Scott
010860020260001,62621,Scott
010860020261001,62621,Scott
010860020262001,62621,Scott
030030010260000,62262,Bond
030030010260001,62262,Bond
030030010261001,62262,Bond
030030010262001,62262,Bond
030030020260000,62246,Bond
030030020260001,62246,Bond
030030020261002,62246,Bond
030030020262003,62246,Bond
030030020262004,62275,Bond
030030020263002,62246,Bond
030110010260000,62546,Christian
030110010260002,62546,Christian
030110010261001,62546,Christian
030110010262001,62546,Christian
030110030260000,62568,Christian
030110030260006,62568,Christian
030110030261005,62568,Christian
030110030262001,62568,Christian
030110030262003,62568,Christian
030110040260000,62531,Christian
030110040260002,62531,Christian
030110040261001,62531,Christian
030110040262001,62531,Christian
030110080260000,62557,Christian
030110080260006,62557,Christian
030110080261005,62557,Christian
030110080262001,62557,Christian
030110140240000,62540,Christian
030110140240001,62540,Christian
030110140242001,62540,Christian
030250100260000,62411,Effingham
030250100260001,62411,Effingham
030250100262002,62411,Effingham
030250200260000,62414,Effingham
030250200260001,62414,Effingham
030250200262003,62414,Effingham
030250300260000,62424,Effingham
030250300260001,62424,Effingham
030250300262002,62424,Effingham
030250400260000,62401,Effingham
030250400260001,62401,Effingham
030250400261001,62401,Effingham
030250400262002,62401,Effingham
030250400262006,62401,Effingham
030250400262008,62401,Effingham
030250400263002,62401,Effingham
030250500260000,62467,Effingham
030250500260001,62467,Effingham
030250500261001,62467,Effingham
030250500262002,62467,Effingham
030262010260000,62418,Fayette
030262010260003,62418,Fayette
030262010261001,62418,Fayette
030262010262001,62418,Fayette
030262020260000,62458,Fayette
030262020260002,62458,Fayette
030262020261001,62458,Fayette
030262020262001,62458,Fayette
030262030260000,62471,Fayette
030262030260001,62471,Fayette
030262030262008,62471,Fayette
030262030262009,62471,Fayette
030262040260000,62080,Fayette
030262040260002,62080,Fayette
030262040262001,62080,Fayette
030680020260000,62560,Montgomery
030680020260001,62560,Montgomery
030680020261002,62560,Montgomery
030680020262003,62533,Montgomery
030680020262005,62560,Montgomery
030680030260000,62049,Montgomery
030680030260001,62049,Montgomery
030680030261002,62049,Montgomery
030680030262003,62049,Montgomery
030680030263001,62017,Montgomery
030680120260000,62056,Montgomery
030680120260001,62056,Montgomery
030680120261002,62056,Montgomery
030680120262004,62056,Montgomery
030680120262006,62056,Montgomery
030680120263001,62056,Montgomery
030680220260000,62075,Montgomery
030680220260001,62075,Montgomery
030680220262003,62075,Montgomery
040041000260000,61008,Boone
040041000260001,61008,Boone
040041000260002,61008,Boone
040041000261002,61008,Boone
040041000261003,61008,Boone
040041000262003,61011,Boone
040041000262005,61008,Boone
040041000262007,61008,Boone
040041000262008,61008,Boone
040041000262009,61008,Boone
040041000262010,61008,Boone
040041000263001,61008,Boone
040042000260000,61065,Boone
040042000260003,61065,Boone
040042000261001,61065,Boone
040042000262001,61012,Boone
040042000262002,61065,Boone
040042000262004,61065,Boone
040042000262005,61065,Boone
041011220220000,61115,Winnebago
041011220220002,61115,Winnebago
041011220221005,61111,Winnebago
041011220222005,61111,Winnebago
041011220222006,61111,Winnebago
041011220222007,61115,Winnebago
041011220222008,61111,Winnebago
041011220222010,61115,Winnebago
041011220222011,61111,Winnebago
041011220222013,61115,Winnebago
041011220222014,61115,Winnebago
041011220222015,61115,Winnebago
04101131040000,61073,Winnebago
04101131041002,61073,Winnebago
04101131042001,61073,Winnebago
04101131042002,61073,Winnebago
04101131042003,61073,Winnebago
04101133040000,61080,Winnebago
04101133041001,61080,Winnebago
04101133042001,61080,Winnebago
04101134040000,61079,Winnebago
04101134042001,61079,Winnebago
04101140040000,61072,Winnebago
04101140041001,61072,Winnebago
04101140042001,61072,Winnebago
04101140042002,61072,Winnebago
041012050250000,61104,Winnebago
041012050250001,61101,Winnebago
041012050250002,61108,Winnebago
041012050250003,61114,Winnebago
041012050250004,61109,Winnebago
041012050251001,61103,Winnebago
041012050251006,61107,Winnebago
041012050251008,61108,Winnebago
041012050251009,61104,Winnebago
041012050251010,61101,Winnebago
041012050252014,61102,Winnebago
041012050252017,61107,Winnebago
041012050252018,61107,Winnebago
041012050252019,61114,Winnebago
04101205025201C,61102,Winnebago
041012050252022,61101,Winnebago
041012050252024,61102,Winnebago
041012050252027,61109,Winnebago
041012050252029,61108,Winnebago
04101205025202C,61101,Winnebago
041012050252034,61103,Winnebago
041012050252037,61109,Winnebago
041012050252039,61107,Winnebago
04101205025203C,61107,Winnebago
041012050252040,61104,Winnebago
041012050252041,61102,Winnebago
041012050252043,61101,Winnebago
041012050252051,61109,Winnebago
041012050252054,61108,Winnebago
041012050252056,61114,Winnebago
041012050252063,61103,Winnebago
041012050252064,61103,Winnebago
041012050252066,61108,Winnebago
041012050252067,61109,Winnebago
041012050252078,61103,Winnebago
041012050252080,61102,Winnebago
041012050252084,61101,Winnebago
041012050252085,61107,Winnebago
041012050252086,61102,Winnebago
041012050252087,61103,Winnebago
041012050253002,61103,Winnebago
041012050253003,61109,Winnebago
041012050253004,61101,Winnebago
041012050253073,61108,Winnebago
041012050253075,61103,Winnebago
041012050253078,61101,Winnebago
041012050253079,61109,Winnebago
041012050253080,61104,Winnebago
041012070160000,61072,Winnebago
041012070160001,61072,Winnebago
041013200260000,61080,Winnebago
041013200260001,61080,Winnebago
041013200261002,61080,Winnebago
041013200262003,61080,Winnebago
041013200262004,61080,Winnebago
041013200262005,61080,Winnebago
041013210260000,61063,Winnebago
041013210260001,61063,Winnebago
041013210261001,61063,Winnebago
041013210262002,61063,Winnebago
041013220260000,61024,Winnebago
041013220260001,61024,Winnebago
041013220261001,61024,Winnebago
041013220262001,61024,Winnebago
041013220263001,61024,Winnebago
041013230260000,61088,Winnebago
041013230260001,61088,Winnebago
041013230261002,61088,Winnebago
041013230262003,61088,Winnebago
041013230262005,61088,Winnebago
05016015040000,60067,Cook
05016015041011,60008,Cook
05016015041014,60008,Cook
05016015041016,60074,Cook
05016015041018,60067,Cook
05016015041020,60192,Cook
05016015042001,60074,Cook
05016015042003,60008,Cook
05016015042004,60067,Cook
05016015042005,60008,Cook
05016015042006,60067,Cook
05016015042007,60074,Cook
05016015042008,60067,Cook
05016015042009,60067,Cook
05016015042010,60067,Cook
05016015042013,60067,Cook
05016015042015,60074,Cook
05016015042018,60008,Cook
05016015042019,60074,Cook
05016015042023,60192,Cook
05016015043001,60008,Cook
05016021040000,60090,Cook
05016021041002,60089,Cook
05016021041006,60090,Cook
05016021041007,60090,Cook
05016021042003,60090,Cook
05016021042004,60056,Cook
05016021042007,60089,Cook
05016021042009,60089,Cook
05016021042010,60004,Cook
05016021042011,60004,Cook
05016021042013,60090,Cook
05016021042014,60090,Cook
05016021042015,60090,Cook
05016021043001,60090,Cook
05016023020000,60070,Cook
05016023021002,60070,Cook
05016023022001,60070,Cook
05016023022004,60070,Cook
05016023022005,60070,Cook
05016025020000,60005,Cook
05016025021014,60005,Cook
05016025021015,60004,Cook
05016025022002,60005,Cook
05016025022004,60004,Cook
05016025022005,60004,Cook
05016025022009,60004,Cook
05016025022011,60004,Cook
05016025022016,60005,Cook
05016025022018,60004,Cook
05016026020000,60056,Cook
05016026021006,60056,Cook
05016026022001,60056,Cook
05016026022003,60056,Cook
05016026022004,60056,Cook
05016027020000,60062,Cook
05016027021005,60062,Cook
05016027022002,60062,Cook
05016027022004,60062,Cook
05016028020000,60062,Cook
05016028021004,60062,Cook
05016028022002,60062,Cook
05016028022003,60062,Cook
05016028022006,60062,Cook
05016029020000,60093,Cook
05016029022001,60093,Cook
05016029022002,60093,Cook
05016030020000,60062,Cook
05016030021001,60062,Cook
05016030022002,60026,Cook
05016030022003,60062,Cook
05016031020000,60062,Cook
05016031021001,60062,Cook
05016031022002,60026,Cook
05016034040000,60026,Cook
05016034041006,60026,Cook
05016034041007,60025,Cook
05016034042001,60025,Cook
05016034042002,60025,Cook
05016034042003,60025,Cook
05016034042004,60025,Cook
05016034042005,60025,Cook
05016034042008,60026,Cook
05016035020000,60022,Cook
05016035021001,60022,Cook
05016035022001,60022,Cook
05016035022002,60022,Cook
05016036020000,60093,Cook
05016036021005,60093,Cook
05016036022001,60093,Cook
05016036022002,60093,Cook
05016036022003,60093,Cook
05016036022004,60093,Cook
05016037020000,60091,Cook
05016037021001,60091,Cook
05016037022003,60025,Cook
05016038020000,60043,Cook
05016038022001,60043,Cook
05016039020000,60091,Cook
05016039021008,60091,Cook
05016039022002,60091,Cook
05016039022003,60091,Cook
05016039022005,60091,Cook
05016039022006,60091,Cook
05016039022007,60091,Cook
05016054040000,60194,Cook
05016054041001,60193,Cook
05016054041012,60193,Cook
05016054041018,60169,Cook
05016054041019,60007,Cook
05016054041020,60194,Cook
05016054042002,60193,Cook
05016054042003,60169,Cook
05016054042005,60193,Cook
05016054042006,60195,Cook
05016054042007,60193,Cook
05016054042008,60193,Cook
05016054042009,60193,Cook
05016054042010,60169,Cook
05016054042011,60133,Cook
05016054042013,60133,Cook
05016054042015,60193,Cook
05016054042018,60169,Cook
05016054042019,60169,Cook
05016054042022,60169,Cook
05016054042023,60007,Cook
05016054042026,60133,Cook
05016054042027,60194,Cook
05016054042028,60007,Cook
05016054042029,60172,Cook
05016054042030,60194,Cook
05016054042031,60194,Cook
05016054042032,60169,Cook
05016054043111,60194,Cook
05016057020000,60056,Cook
05016057021004,60056,Cook
05016057022002,60056,Cook
05016057022005,60056,Cook
05016057022008,60056,Cook
05016059040000,60007,Cook
05016059041010,60007,Cook
05016059041012,60056,Cook
05016059041016,60018,Cook
05016059042001,60016,Cook
05016059042002,60007,Cook
05016059042003,60007,Cook
05016059042006,60018,Cook
05016059042008,60056,Cook
05016059042009,60056,Cook
05016059042014,60056,Cook
05016059042016,60005,Cook
05016059042018,60007,Cook
05016059042019,60007,Cook
05016059042020,60007,Cook
05016059043002,60056,Cook
05016062040000,60016,Cook
05016062041001,60016,Cook
05016062041003,60016,Cook
05016062042001,60018,Cook
05016062042002,60016,Cook
05016062042004,60016,Cook
05016062042005,60018,Cook
05016062042008,60016,Cook
05016062042009,60018,Cook
05016062042010,60018,Cook
05016062042011,60018,Cook
05016062042012,60016,Cook
05016063020000,60016,Cook
05016063021003,60714,Cook
05016063022006,60714,Cook
05016063022009,60714,Cook
05016063022010,60025,Cook
05016063022011,60053,Cook
05016063022012,60016,Cook
05016063023001,60016,Cook
05016064040000,60714,Cook
05016064041006,60714,Cook
05016064041007,60068,Cook
05016064042001,60068,Cook
05016064042004,60068,Cook
05016064042005,60068,Cook
05016064042011,60068,Cook
05016064042012,60068,Cook
05016064043001,60714,Cook
05016065040000,60201,Cook
05016065041002,60202,Cook
05016065041007,60201,Cook
05016065041012,60202,Cook
05016065042004,60202,Cook
05016065042005,60201,Cook
05016065042009,60202,Cook
05016065042010,60201,Cook
05016065042014,60202,Cook
05016065042015,60201,Cook
05016065042019,60203,Cook
05016065042020,60202,Cook
05016065042021,60201,Cook
05016065042022,60201,Cook
05016065042023,60201,Cook
05016065042024,60076,Cook
05016065043017,60202,Cook
05016065043020,60201,Cook
05016067020000,60053,Cook
05016067021002,60053,Cook
05016067022003,60053,Cook
05016068020000,60076,Cook
05016068021002,60076,Cook
05016068022001,60076,Cook
05016068022004,60077,Cook
05016068022005,60076,Cook
05016069020000,60077,Cook
05016069021003,60077,Cook
05016069022001,60053,Cook
05016069022004,60077,Cook
05016070020000,60053,Cook
05016070022003,60053,Cook
05016071020000,60714,Cook
05016071022001,60714,Cook
05016072020000,60077,Cook
05016072022002,60077,Cook
05016073020000,60076,Cook
05016073022001,60076,Cook
05016073520000,60076,Cook
05016073521003,60076,Cook
05016073522002,60076,Cook
05016073522003,60076,Cook
05016074020000,60712,Cook
05016074021001,60712,Cook
05016074022003,60712,Cook
05016074022004,60712,Cook
050162020170000,60201,Cook
050162020170001,60201,Cook
050162020173001,60202,Cook
050162020173002,60202,Cook
050162030170000,60093,Cook
050162030170001,60093,Cook
050162030170002,60093,Cook
050162070170000,60068,Cook
050162070170001,60068,Cook
050162070170003,60068,Cook
050162070170004,60018,Cook
050162070173002,60068,Cook
050162110170000,60067,Cook
050162110170001,60169,Cook
050162110170002,60067,Cook
050162110170003,60074,Cook
050162110170004,60194,Cook
050162110170006,60169,Cook
050162110173001,60169,Cook
050162110173002,60067,Cook
050162110173004,60169,Cook
050162110173005,60074,Cook
050162110173006,60074,Cook
050162140170000,60005,Cook
050162140170002,60007,Cook
050162140170004,60004,Cook
050162140170005,60056,Cook
050162140170006,60090,Cook
050162140170007,60008,Cook
050162140170008,60089,Cook
050162140173001,60005,Cook
050162140173004,60005,Cook
050162140173005,60005,Cook
050162140173006,60005,Cook
050162140173008,60005,Cook
050162190170000,60077,Cook
050162190170002,60077,Cook
050162190170003,60077,Cook
050162190173001,60077,Cook
050162190173002,60712,Cook
050162250170000,60026,Cook
050162250170001,60062,Cook
050162250170002,60026,Cook
050162250173002,60026,Cook
050162250173003,60062,Cook
050162250173004,60062,Cook
06016078020000,60018,Cook
06016078022001,60018,Cook
06016079020000,60706,Cook
06016079022001,60706,Cook
06016080020000,60706,Cook
06016080021001,60706,Cook
06016080022002,60706,Cook
06016081020000,60176,Cook
06016081021001,60176,Cook
06016081022001,60176,Cook
06016081022003,60176,Cook
06016083020000,60131,Cook
06016083021003,60164,Cook
06016083022002,60164,Cook
06016083022004,60164,Cook
06016083022005,60164,Cook
06016083023001,60131,Cook
06016083023002,60164,Cook
06016083023003,60131,Cook
06016084020000,60131,Cook
06016084021002,60131,Cook
06016084022003,60131,Cook
06016084022004,60131,Cook
06016084022005,60131,Cook
06016084520000,60171,Cook
06016084522001,60171,Cook
06016085520000,60171,Cook
06016085522001,60171,Cook
06016086020000,60706,Cook
06016086022001,60706,Cook
06016087020000,60163,Cook
06016087021005,60163,Cook
06016087021006,60164,Cook
06016087022003,60104,Cook
06016087022007,60164,Cook
06016087022008,60163,Cook
06016087022010,60164,Cook
06016088020000,60104,Cook
06016088021007,60104,Cook
06016088022001,60160,Cook
06016088022003,60104,Cook
06016088022005,60104,Cook
06016088022006,60104,Cook
06016088022009,60165,Cook
06016088023003,60104,Cook
06016089020000,60160,Cook
06016089021001,60153,Cook
06016089021002,60160,Cook
06016089022001,60160,Cook
06016089022002,60153,Cook
06016089022003,60153,Cook
06016089022006,60153,Cook
06016089022007,60160,Cook
06016089022008,60155,Cook
06016089022012,60153,Cook
06016090020000,60305,Cook
06016090021002,60305,Cook
06016090022001,60305,Cook
06016090022005,60305,Cook
06016091020000,60130,Cook
06016091021001,60130,Cook
06016091022001,60130,Cook
06016091022003,60130,Cook
06016091022004,60130,Cook
06016092020000,60155,Cook
06016092022001,60155,Cook
06016092520000,60154,Cook
06016092521001,60154,Cook
06016092522002,60154,Cook
06016092522003,60154,Cook
06016093020000,60162,Cook
06016093022001,60162,Cook
06016094020000,60546,Cook
06016094022001,60546,Cook
06016095020000,60513,Cook
06016095021001,60513,Cook
06016095022002,60526,Cook
06016096020000,60546,Cook
06016096021004,60546,Cook
06016096022001,60546,Cook
06016096022002,60546,Cook
06016096022003,60546,Cook
06016096022005,60513,Cook
06016097020000,60302,Cook
06016097021003,60302,Cook
06016097021004,60302,Cook
06016097022001,60302,Cook
06016097022003,60302,Cook
06016097022005,60302,Cook
06016097022006,60304,Cook
06016097022007,60304,Cook
06016097022008,60304,Cook
06016097022009,60302,Cook
06016097022010,60302,Cook
06016098020000,60402,Cook
06016098021004,60402,Cook
06016098022001,60402,Cook
06016098022002,60402,Cook
06016098022003,60402,Cook
06016099020000,60804,Cook
06016099021002,60804,Cook
06016099022001,60804,Cook
06016099022002,60804,Cook
06016099022003,60804,Cook
06016099022004,60804,Cook
06016099022005,60804,Cook
06016099022006,60804,Cook
06016099022008,60804,Cook
06016099022009,60804,Cook
06016099022010,60804,Cook
06016099022012,60804,Cook
06016099022013,60804,Cook
06016099022014,60804,Cook
06016099022015,60804,Cook
06016099023001,60804,Cook
06016100020000,60402,Cook
06016100021002,60402,Cook
06016100021003,60402,Cook
06016100022001,60402,Cook
06016100022003,60402,Cook
06016100022004,60402,Cook
06016100022006,60402,Cook
06016100022007,60402,Cook
06016100022008,60402,Cook
06016101020000,60558,Cook
06016101021006,60558,Cook
06016101022001,60558,Cook
06016101022002,60558,Cook
06016101022005,60558,Cook
06016102020000,60526,Cook
06016102021004,60526,Cook
06016102022001,60513,Cook
06016102022002,60525,Cook
06016102022003,60526,Cook
06016102022007,60525,Cook
06016102022008,60526,Cook
06016103020000,60534,Cook
06016103022002,60402,Cook
06016103022004,60402,Cook
06016103022005,60513,Cook
06016103022006,60534,Cook
06016103022007,60534,Cook
06016103022008,60534,Cook
06016105020000,60525,Cook
06016105021001,60525,Cook
06016105022002,60525,Cook
06016105022003,60525,Cook
06016105022004,60525,Cook
06016105022005,60525,Cook
06016106020000,60525,Cook
06016106021003,60525,Cook
06016106022001,60525,Cook
06016107020000,60527,Cook
06016107021001,60527,Cook
06016107022002,60525,Cook
060162000130000,60302,Cook
060162000130001,60302,Cook
060162010170000,60804,Cook
060162010170001,60804,Cook
060162010170002,60402,Cook
060162010170003,60804,Cook
060162010173001,60804,Cook
060162040170000,60525,Cook
060162040170001,60525,Cook
060162080170000,60546,Cook
060162080170001,60546,Cook
060162090170000,60130,Cook
060162090170001,60153,Cook
060162090170002,60162,Cook
060162090170003,60130,Cook
060162120160000,60131,Cook
060162120160001,60131,Cook
060162120160002,60164,Cook
060162340160000,60706,Cook
060162340160001,60706,Cook
060164010260000,60707,Cook
060164010260001,60707,Cook
060164010261001,60707,Cook
060164010262003,60707,Cook
060164010262004,60707,Cook
07016104020000,60501,Cook
07016104021001,60501,Cook
07016104022001,60501,Cook
07016104022003,60501,Cook
07016104022004,60501,Cook
07016104022005,60501,Cook
07016108020000,60480,Cook
07016108022001,60480,Cook
07016109020000,60458,Cook
07016109021006,60458,Cook
07016109022001,60455,Cook
07016109022002,60458,Cook
07016109022004,60455,Cook
07016109022006,60458,Cook
07016109023001,60458,Cook
07016110020000,60638,Cook
07016110022002,60638,Cook
07016111020000,60459,Cook
07016111021001,60459,Cook
07016111022001,60459,Cook
07016111022002,60459,Cook
07016111022005,60459,Cook
07016111022006,60459,Cook
07016111022007,60459,Cook
07016111022010,60459,Cook
07016111022011,60459,Cook
07016113A20000,60439,Cook
07016113A21002,60439,Cook
07016113A22002,60439,Cook
07016113A22004,60439,Cook
07016113A22005,60439,Cook
07016117020000,60465,Cook
07016117021001,60457,Cook
07016117022002,60457,Cook
07016117022003,60457,Cook
07016117022004,60465,Cook
07016117022005,60465,Cook
07016118040000,60464,Cook
07016118041004,60464,Cook
07016118042002,60463,Cook
07016118042003,60464,Cook
07016122020000,60453,Cook
07016122021005,60453,Cook
07016122022001,60453,Cook
07016122022002,60453,Cook
07016122022003,60453,Cook
07016122022004,60455,Cook
07016122023001,60453,Cook
07016123020000,60453,Cook
07016123021001,60453,Cook
07016123022003,60453,Cook
07016123022006,60453,Cook
07016123022007,60456,Cook
07016123022008,60453,Cook
07016123022010,60453,Cook
07016123023001,60453,Cook
07016124020000,60805,Cook
07016124021001,60805,Cook
07016124022002,60805,Cook
07016124022003,60805,Cook
07016124022004,60805,Cook
07016124022005,60805,Cook
07016125020000,60803,Cook
07016125021001,60803,Cook
07016125022003,60453,Cook
07016125022004,60803,Cook
07016126020000,60803,Cook
07016126021005,60803,Cook
07016126022001,60803,Cook
07016126022002,60803,Cook
07016126022004,60803,Cook
07016126023001,60803,Cook
07016127020000,60482,Cook
07016127021005,60482,Cook
07016127022001,60482,Cook
07016127022004,60482,Cook
07016127520000,60415,Cook
07016127521001,60415,Cook
07016127522003,60415,Cook
07016127522004,60415,Cook
07016128020000,60463,Cook
07016128021003,60463,Cook
07016128022002,60463,Cook
07016128022005,60463,Cook
07016128022006,60463,Cook
07016130020000,60406,Cook
07016130021001,60406,Cook
07016130021002,60445,Cook
07016130021003,60406,Cook
07016130022004,60445,Cook
07016130022008,60406,Cook
07016130022010,60406,Cook
07016130022011,60406,Cook
07016130022012,60445,Cook
07016130022018,60406,Cook
07016130022019,60803,Cook
07016130023001,60406,Cook
07016130023003,60406,Cook
07016132020000,60827,Cook
07016132022001,60827,Cook
07016132022002,60827,Cook
07016132022003,60827,Cook
07016133020000,60827,Cook
07016133022001,60827,Cook
07016135020000,60462,Cook
07016135021004,60462,Cook
07016135021005,60462,Cook
07016135021006,60467,Cook
07016135022001,60462,Cook
07016135022002,60462,Cook
07016135022007,60462,Cook
07016135022008,60462,Cook
07016135022010,60462,Cook
07016135022012,60467,Cook
07016135022013,60467,Cook
07016140020000,60477,Cook
07016140021003,60477,Cook
07016140021004,60487,Cook
07016140022001,60462,Cook
07016140022004,60477,Cook
07016140022005,60477,Cook
07016140022006,60487,Cook
07016140022007,60487,Cook
07016142020000,60452,Cook
07016142021001,60452,Cook
07016142022002,60452,Cook
07016142022003,60452,Cook
07016142022004,60452,Cook
07016143020000,60445,Cook
07016143022001,60445,Cook
07016143022002,60445,Cook
07016143022004,60445,Cook
07016143023002,60445,Cook
07016143520000,60469,Cook
07016143521003,60472,Cook
07016143522001,60472,Cook
07016143522006,60469,Cook
07016143522007,60418,Cook
07016143522010,60469,Cook
07016144020000,60428,Cook
07016144021002,60428,Cook
07016144022003,60452,Cook
07016144022004,60429,Cook
07016144022005,60428,Cook
07016144022007,60478,Cook
07016144022009,60429,Cook
07016144022010,60429,Cook
07016144022011,60428,Cook
07016144023001,60428,Cook
07016145020000,60452,Cook
07016145021001,60452,Cook
07016145022002,60477,Cook
07016145022003,60452,Cook
07016145022004,60452,Cook
07016146040000,60477,Cook
07016146041001,60477,Cook
07016146042002,60477,Cook
07016146042003,60477,Cook
07016146042005,60452,Cook
07016146042006,60462,Cook
07016147020000,60426,Cook
07016147021001,60426,Cook
07016147022004,60426,Cook
07016147022007,60426,Cook
07016148020000,60827,Cook
07016148021002,60419,Cook
07016148021003,60419,Cook
07016148021004,60827,Cook
07016148022002,60827,Cook
07016148022003,60419,Cook
07016148022005,60419,Cook
07016148022006,60827,Cook
07016148022007,60419,Cook
07016148022010,60827,Cook
07016148023002,60419,Cook
07016149020000,60409,Cook
07016149021004,60409,Cook
07016149021005,60409,Cook
07016149021006,60409,Cook
07016149022002,60419,Cook
07016149022005,60409,Cook
07016149022006,60419,Cook
07016149022009,60409,Cook
07016149022010,60473,Cook
07016150020000,60473,Cook
07016150021005,60473,Cook
07016150022001,60473,Cook
07016150022002,60473,Cook
07016151020000,60473,Cook
07016151021001,60426,Cook
07016151022002,60473,Cook
07016151022004,60473,Cook
07016151022006,60426,Cook
07016152020000,60426,Cook
07016152021001,60426,Cook
07016152022001,60426,Cook
07016152022002,60426,Cook
07016152022004,60426,Cook
07016152022008,60426,Cook
07016152023001,60426,Cook
07016152520000,60429,Cook
07016152522001,60428,Cook
07016152522005,60429,Cook
07016152523001,60429,Cook
07016153020000,60430,Cook
07016153021003,60430,Cook
07016153022002,60430,Cook
07016153022005,60430,Cook
07016154020000,60476,Cook
07016154022002,60476,Cook
07016154520000,60633,Cook
07016154522001,60633,Cook
07016155020000,60409,Cook
07016155021001,60409,Cook
07016155022002,60409,Cook
07016155022004,60409,Cook
07016156020000,60409,Cook
07016156022001,60409,Cook
07016157020000,60409,Cook
07016157021001,60409,Cook
07016157022001,60409,Cook
07016158020000,60438,Cook
07016158021004,60438,Cook
07016158022001,60438,Cook
07016158022005,60438,Cook
07016158022006,60438,Cook
07016158023001,60438,Cook
07016159020000,60443,Cook
07016159021001,60443,Cook
07016159022002,60443,Cook
07016159022004,60471,Cook
07016159022005,60443,Cook
07016159022006,60443,Cook
07016160020000,60478,Cook
07016160021001,60478,Cook
07016160022003,60478,Cook
07016160022004,60478,Cook
07016161020000,60411,Cook
07016161021003,60422,Cook
07016161022001,60422,Cook
07016161022002,60422,Cook
07016161022006,60411,Cook
07016161022007,60422,Cook
07016162020000,60471,Cook
07016162021004,60443,Cook
07016162022001,60461,Cook
07016162022003,60466,Cook
07016162022005,60443,Cook
07016162022008,60471,Cook
07016162022009,60466,Cook
07016162022010,60471,Cook
07016163020000,60466,Cook
07016163021010,60466,Cook
07016163022002,60411,Cook
07016163022003,60466,Cook
07016163022007,60466,Cook
07016163022008,60466,Cook
07016163023001,60466,Cook
07016167020000,60425,Cook
07016167021002,60425,Cook
07016167022001,60425,Cook
07016167022003,60425,Cook
07016167022004,60425,Cook
07016168040000,60411,Cook
07016168041003,60411,Cook
07016168042001,60411,Cook
07016168042002,60411,Cook
07016169020000,60411,Cook
07016169021001,60411,Cook
07016169022002,60411,Cook
07016170020000,60411,Cook
07016170021002,60411,Cook
07016170022001,60411,Cook
07016170022002,60411,Cook
07016170022005,60411,Cook
07016170022007,60411,Cook
07016170022008,60411,Cook
07016170022009,60411,Cook
07016170022011,60411,Cook
07016170022012,60411,Cook
07016170022013,60411,Cook
07016170023001,60411,Cook
07016171020000,60438,Cook
07016171021001,60438,Cook
07016171022001,60438,Cook
07016172020000,60411,Cook
07016172022001,60411,Cook
07016194020000,60475,Cook
07016194021001,60475,Cook
07016194022002,60475,Cook
07016194022005,60411,Cook
070162050170000,60473,Cook
070162050170001,60426,Cook
070162050170002,60419,Cook
070162050170003,60473,Cook
070162050173001,60473,Cook
070162050173002,60419,Cook
070162060170000,60411,Cook
070162060170001,60411,Cook
070162060170002,60411,Cook
070162060173001,60411,Cook
070162100170000,60439,Cook
070162100170001,60439,Cook
070162150170000,60438,Cook
070162150170001,60409,Cook
070162150170002,60438,Cook
070162150173002,60409,Cook
070162150173003,60409,Cook
070162170160000,60501,Cook
070162170160001,60501,Cook
